1930,0.004764151,0.023754717,0.06684434,0.024320755,0.017037736,0.014608491,0.039764151,0.104533019,0.069089623,0.013933962,0.378650943
1931,0.004429245,0.02309434,0.072108491,0.023896226,0.017330189,0.016665094,0.040051887,0.105504717,0.069179245,0.014051887,0.386301887
1932,0.001556604,0.02245283,0.073537736,0.023424528,0.017599057,0.016990566,0.040339623,0.105929245,0.069287736,0.014169811,0.385278302
1933,-0.001608491,0.021830189,0.074646226,0.02290566,0.017839623,0.017240566,0.040636792,0.106325472,0.069410377,0.014283019,0.383509434
1934,-0.005033019,0.021221698,0.075523585,0.022339623,0.018066038,0.017433962,0.039882075,0.103754717,0.069537736,0.014400943,0.377127358
1935,-0.00615566,0.020622642,0.076216981,0.021735849,0.018278302,0.01759434,0.039056604,0.103688679,0.069669811,0.014518868,0.375226415
1936,-0.010127358,0.020037736,0.076976415,0.021113208,0.018481132,0.017683962,0.038160377,0.10365566,0.077877358,0.014632075,0.378490566
1937,-0.022650943,0.019457547,0.077801887,0.020471698,0.018674528,0.017759434,0.037188679,0.103650943,0.079943396,0.014745283,0.36704717
1938,-0.022391509,0.018886792,0.078542453,0.019816038,0.018858491,0.017820755,0.036174528,0.103669811,0.081485849,0.014858491,0.367721698
1939,-0.024216981,0.018325472,0.079212264,0.019146226,0.019033019,0.017872642,0.035146226,0.103665094,0.082683962,0.014966981,0.365839623
1940,-0.030320755,0.017764151,0.079834906,0.018466981,0.01920283,0.017919811,0.033556604,0.103669811,0.083641509,0.015075472,0.358811321
1941,-0.030995283,0.017212264,0.079216981,0.017778302,0.019353774,0.025018868,0.025669811,0.103683962,0.085976415,0.015183962,0.358099057
1942,-0.025132075,0.017240566,0.078976415,0.017089623,0.019504717,0.026084906,0.022410377,0.109391509,0.088617925,0.015287736,0.369471698
1943,-0.031957547,0.017268868,0.07879717,0.016400943,0.019646226,0.026882075,0.019259434,0.115377358,0.091339623,0.015386792,0.368410377
1944,-0.033985849,0.017301887,0.078688679,0.015712264,0.019759434,0.0275,0.01620283,0.121566038,0.094070755,0.015490566,0.372306604
1945,-0.037891509,0.017334906,0.078584906,0.015028302,0.019872642,0.028,0.013221698,0.12790566,0.096787736,0.015584906,0.374424528
1946,-0.040183962,0.017367925,0.079924528,0.014339623,0.019976415,0.028268868,0.011334906,0.134367925,0.132688679,0.015679245,0.413768868
1947,-0.040136792,0.017311321,0.081301887,0.013660377,0.020075472,0.028481132,0.009632075,0.135353774,0.142504717,0.015773585,0.42395283
1948,-0.040415094,0.01725,0.082768868,0.012981132,0.020174528,0.02865566,0.008103774,0.136174528,0.150004717,0.015863208,0.431556604
1949,-0.042726415,0.017193396,0.084301887,0.012301887,0.020268868,0.028801887,0.006745283,0.13690566,0.155556604,0.01595283,0.435306604
